lad24cd,reporting_year,households_on_register,jointly_managed_register,reasonable_preference,source
E07000210,2025,653,,,"MHCLG LAHS Section C, year ending 31 March 2025"
E07000091,2015,4021,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E07000091,2016,3813,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E07000091,2017,3144,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E07000091,2018,3062,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E07000091,2019,3112,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E07000091,2020,1007,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2020"
E07000091,2021,1283,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2021"
E07000091,2022,1442,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2022"
E07000091,2023,1649,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2023"
E07000091,2024,1876,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2024"
E07000091,2025,2034,,,"MHCLG LAHS Section C, year ending 31 March 2025"
E07000175,2015,3577,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E07000175,2016,3367,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E07000175,2017,2133,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E07000175,2018,2252,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E07000175,2019,2864,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E07000175,2020,3625,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2020"
E07000175,2021,4181,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2021"
E07000175,2022,4414,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2022"
E07000175,2023,4817,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2023"
E07000175,2024,2187,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2024"
E07000175,2025,2422,,,"MHCLG LAHS Section C, year ending 31 March 2025"
E08000021,2015,5700,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E08000021,2016,5913,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E08000021,2017,6434,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E08000021,2018,7622,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E08000021,2019,8774,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E08000021,2020,7476,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2020"
E08000021,2021,5710,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2021"
E08000021,2022,6149,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2022"
E08000021,2023,12072,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2023"
E08000021,2024,9350,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2024"
E08000021,2025,8451,,,"MHCLG LAHS Section C, year ending 31 March 2025"
E07000195,2015,1772,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E07000195,2016,1129,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E07000195,2017,1185,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E07000195,2018,1122,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E07000195,2019,1258,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E07000195,2020,1384,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2020"
E07000195,2021,1269,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2021"
E07000195,2022,1238,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2022"
E07000195,2023,1775,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2023"
E07000195,2024,2433,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2024"
E07000195,2025,2257,,,"MHCLG LAHS Section C, year ending 31 March 2025"
E09000025,2015,16757,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E09000025,2016,17453,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E09000025,2017,25729,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E09000025,2018,26139,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E09000025,2019,27635,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E09000025,2020,28020,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2020"
E09000025,2021,31887,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2021"
E09000025,2022,33246,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2022"
E09000025,2023,35625,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2023"
E09000025,2024,38417,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2024"
E09000025,2025,41223,,,"MHCLG LAHS Section C, year ending 31 March 2025"
E07000043,2015,2565,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E07000043,2016,3035,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E07000043,2017,3604,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E07000043,2018,2634,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E07000043,2019,1956,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E07000043,2020,2389,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2020"
E07000043,2021,2311,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2021"
E07000043,2022,2257,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2022"
E07000043,2023,2244,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2023"
E07000043,2024,2041,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2024"
E07000043,2025,2213,,,"MHCLG LAHS Section C, year ending 31 March 2025"
E06000059,2015,635,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E06000059,2016,695,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E06000059,2017,785,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E06000059,2018,906,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E06000059,2019,961,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E07000038,2015,1425,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E07000038,2016,1536,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E07000038,2017,1691,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E07000038,2018,2155,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E07000038,2019,2072,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E07000038,2020,2443,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2020"
E07000038,2021,2360,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2021"
E07000038,2022,2185,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2022"
E07000038,2023,2457,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2023"
E07000038,2024,2286,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2024"
E07000038,2025,1667,,,"MHCLG LAHS Section C, year ending 31 March 2025"
E06000012,2015,4955,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E06000012,2016,3557,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E06000012,2017,3596,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E06000012,2018,3635,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E06000012,2019,3458,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E06000012,2020,3128,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2020"
E06000012,2021,3982,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2021"
E06000012,2022,4087,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2022"
E06000012,2023,4553,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2023"
E06000012,2024,6061,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2024"
E06000012,2025,7398,,,"MHCLG LAHS Section C, year ending 31 March 2025"
E07000099,2015,1983,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E07000099,2016,2161,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E07000099,2017,1668,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E07000099,2018,1945,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E07000099,2019,2191,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E07000099,2020,2427,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2020"
E07000099,2021,2766,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2021"
E07000099,2022,2584,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2022"
E07000099,2023,2259,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2023"
E07000099,2024,2449,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2024"
E07000099,2025,2191,,,"MHCLG LAHS Section C, year ending 31 March 2025"
E07000139,2015,1611,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E07000139,2016,1463,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E07000139,2017,1013,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E07000139,2018,890,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E07000139,2019,1671,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E07000139,2020,1946,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2020"
E07000139,2021,2060,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2021"
E07000139,2022,2578,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2022"
E07000139,2023,2497,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2023"
E07000139,2024,2736,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2024"
E07000139,2025,2307,,,"MHCLG LAHS Section C, year ending 31 March 2025"
E06000013,2015,4499,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E06000013,2016,3325,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E06000013,2017,3463,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E06000013,2018,3410,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E06000013,2019,3244,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E06000013,2020,3210,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2020"
E06000013,2021,4189,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2021"
E06000013,2022,4304,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2022"
E06000013,2023,4803,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2023"
E06000013,2024,6062,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2024"
E06000013,2025,7195,,,"MHCLG LAHS Section C, year ending 31 March 2025"
E07000147,2015,2131,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E07000147,2016,2238,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E07000147,2017,2479,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E07000147,2018,2636,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E07000147,2019,3194,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E07000147,2020,2846,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2020"
E07000147,2021,2901,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2021"
E07000147,2022,2560,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2022"
E07000147,2023,2494,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2023"
E07000147,2024,2459,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2024"
E07000147,2025,2199,,,"MHCLG LAHS Section C, year ending 31 March 2025"
E06000061,2022,2205,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2022"
E06000061,2023,4002,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2023"
E06000061,2024,6279,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2024"
E06000061,2025,6726,,,"MHCLG LAHS Section C, year ending 31 March 2025"
E06000024,2015,3407,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E06000024,2016,3637,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E06000024,2017,3347,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E06000024,2018,3443,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E06000024,2019,3418,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E06000024,2020,3625,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2020"
E06000024,2021,2306,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2021"
E06000024,2022,2516,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2022"
E06000024,2023,2458,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2023"
E06000024,2024,2602,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2024"
E06000024,2025,2499,,,"MHCLG LAHS Section C, year ending 31 March 2025"
E08000022,2015,3378,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E08000022,2016,3330,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E08000022,2017,3447,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E08000022,2018,3529,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E08000022,2019,2959,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E08000022,2020,2505,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2020"
E08000022,2021,2302,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2021"
E08000022,2022,2606,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2022"
E08000022,2023,2169,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2023"
E08000022,2024,3005,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2024"
E08000022,2025,3934,,,"MHCLG LAHS Section C, year ending 31 March 2025"
E07000218,2015,334,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E07000218,2016,357,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E07000218,2017,364,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E07000218,2018,315,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E07000218,2019,362,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E07000218,2020,362,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2020"
E07000218,2021,330,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2021"
E07000218,2022,288,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2022"
E07000218,2023,341,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2023"
E07000218,2024,352,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2024"
E07000218,2025,341,,,"MHCLG LAHS Section C, year ending 31 March 2025"
E07000134,2015,588,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E07000134,2016,685,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E07000134,2017,440,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E07000134,2018,545,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E07000134,2019,610,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E07000134,2020,947,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2020"
E07000134,2021,1103,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2021"
E07000134,2022,1141,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2022"
E07000134,2023,810,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2023"
E07000134,2024,1158,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2024"
E07000134,2025,822,,,"MHCLG LAHS Section C, year ending 31 March 2025"
E06000065,2024,9476,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2024"
E06000065,2025,9530,,,"MHCLG LAHS Section C, year ending 31 March 2025"
E06000062,2015,2929,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E06000062,2016,4100,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E06000062,2017,2968,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E06000062,2018,2753,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E06000062,2019,3186,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E06000062,2020,3235,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2020"
E06000062,2021,2942,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2021"
E06000057,2015,8814,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E06000057,2016,8367,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E06000057,2017,8977,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E06000057,2018,9196,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E06000057,2019,8561,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E06000057,2020,8967,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2020"
E06000057,2021,8759,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2021"
E06000057,2022,10839,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2022"
E06000057,2023,12434,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2023"
E06000057,2024,13117,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2024"
E06000057,2025,10921,,,"MHCLG LAHS Section C, year ending 31 March 2025"
E07000148,2015,4017,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E07000148,2016,4234,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E07000148,2017,4053,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E07000148,2018,4024,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E07000148,2019,3759,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E07000148,2020,3520,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2020"
E07000148,2021,3436,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2021"
E07000148,2022,3906,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2022"
E07000148,2023,4293,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2023"
E07000148,2024,3679,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2024"
E07000148,2025,3211,,,"MHCLG LAHS Section C, year ending 31 March 2025"
E06000018,2015,3834,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E06000018,2016,4624,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E06000018,2017,5188,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E06000018,2018,5501,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E06000018,2019,7593,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E06000018,2020,8540,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2020"
E06000018,2021,7862,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2021"
E06000018,2022,8207,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2022"
E06000018,2023,9420,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2023"
E06000018,2024,10391,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2024"
E06000018,2025,11228,,,"MHCLG LAHS Section C, year ending 31 March 2025"
E07000219,2015,2481,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E07000219,2016,1126,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E07000219,2017,1567,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E07000219,2018,460,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E07000219,2019,1643,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E07000219,2020,1235,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2020"
E07000219,2021,1908,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2021"
E07000219,2022,2655,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2022"
E07000219,2023,3178,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2023"
E07000219,2024,3764,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2024"
E07000219,2025,3626,,,"MHCLG LAHS Section C, year ending 31 March 2025"
E07000135,2015,318,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E07000135,2016,481,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E07000135,2017,433,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E07000135,2018,253,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E07000135,2019,355,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E07000135,2020,460,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2020"
E07000135,2021,581,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2021"
E07000135,2022,691,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2022"
E07000135,2023,850,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2023"
E07000135,2024,1013,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2024"
E07000135,2025,1207,,,"MHCLG LAHS Section C, year ending 31 March 2025"
E08000004,2015,9795,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E08000004,2016,13580,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E08000004,2017,16274,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E08000004,2018,21055,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E08000004,2019,25357,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E08000004,2020,5421,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2020"
E08000004,2021,5931,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2021"
E08000004,2022,6942,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2022"
E08000004,2023,7349,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2023"
E08000004,2024,8164,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2024"
E08000004,2025,7885,,,"MHCLG LAHS Section C, year ending 31 March 2025"
E07000178,2015,2240,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E07000178,2016,2414,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E07000178,2017,2116,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E07000178,2018,1620,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E07000178,2019,1421,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E07000178,2020,1634,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2020"
E07000178,2021,1760,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2021"
E07000178,2022,1816,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2022"
E07000178,2023,1852,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2023"
E07000178,2024,1954,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2024"
E07000178,2025,2243,,,"MHCLG LAHS Section C, year ending 31 March 2025"
E07000122,2015,1838,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E07000122,2016,1708,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E07000122,2017,1355,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E07000122,2018,1478,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E07000122,2019,1582,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E07000122,2020,1576,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2020"
E07000122,2021,1590,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2021"
E07000122,2022,1420,,,"MHCLG LAHS Section C, year ending 31 March 2022"
E07000122,2023,2418,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2023"
E07000122,2024,2095,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2024"
E07000122,2025,1912,,,"MHCLG LAHS Section C, year ending 31 March 2025"
E06000031,2015,2790,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E06000031,2016,3359,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E06000031,2017,3119,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E06000031,2018,2755,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E06000031,2019,3501,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E06000031,2020,3646,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2020"
E06000031,2021,5484,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2021"
E06000031,2022,5825,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2022"
E06000031,2023,2486,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2023"
E06000031,2024,2859,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2024"
E06000031,2025,2829,,,"MHCLG LAHS Section C, year ending 31 March 2025"
E06000026,2015,11818,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E06000026,2016,12037,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E06000026,2017,7873,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E06000026,2018,9719,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E06000026,2019,12623,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E06000026,2020,7819,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2020"
E06000026,2021,8062,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2021"
E06000026,2022,10437,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2022"
E06000026,2023,11301,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2023"
E06000026,2024,7011,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2024"
E06000026,2025,7768,,,"MHCLG LAHS Section C, year ending 31 March 2025"
E06000058,2015,946,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E06000058,2016,1011,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E06000058,2017,950,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E06000058,2018,930,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E06000058,2019,1129,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E06000044,2015,960,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E06000044,2016,878,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E06000044,2017,848,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E06000044,2018,1023,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E06000044,2019,1373,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E06000044,2020,1065,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2020"
E06000044,2021,1052,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2021"
E06000044,2022,887,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2022"
E06000044,2023,1124,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2023"
E06000044,2024,1158,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2024"
E06000044,2025,1504,,,"MHCLG LAHS Section C, year ending 31 March 2025"
E07000123,2015,2964,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2015"
E07000123,2016,2834,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2016"
E07000123,2017,2776,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2017"
E07000123,2018,2776,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2018"
E07000123,2019,2813,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2019"
E07000123,2020,2857,TRUE,,"MHCLG LAHS Section C, year ending 31 March 2020"
E07000123,2021,2910,FALSE,,"MHCLG LAHS Section C, year ending 31 March 2021"
